
Symbol table '.dynsym' contains 27657 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   285: 002bef71   148 FUNC    GLOBAL DEFAULT   12 _Z21achievementS[...]
   286: 005c1ad5     4 FUNC    GLOBAL DEFAULT   12 _ZNK7cocos2d8CCS[...]
   287: 00000000     0 FUNC    GLOBAL DEFAULT  UND strcmp@LIBC (2)
   288: 002bf005   120 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   289: 002da58d    88 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   290: 002bf07d   460 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   291: 005c0e6d    24 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   292: 005c1be3    28 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCSt[...]
   293: 005c0291   532 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   294: 005c1c6d    96 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCSt[...]
   295: 002bf249 0x1aeb6 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   296: 002da101    40 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   297: 002da129    64 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   298: 005ff501   416 FUNC    GLOBAL DEFAULT   12 _ZN13DS_Dictiona[...]
   299: 002ec3d9   208 FUNC    GLOBAL DEFAULT   12 _ZN11GameToolbox[...]
   300: 002da169    20 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   301: 005ff469   152 FUNC    GLOBAL DEFAULT   12 _ZN13DS_Dictiona[...]
   302: 002da17d     2 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   303: 002da17f     2 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   304: 002da181    80 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   305: 005c1b2d    22 FUNC    GLOBAL DEFAULT   12 _ZNK7cocos2d8CCS[...]
   306: 002da1d1    16 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   307: 002da1e1    48 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   308: 002da211    76 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   309: 00000000     0 FUNC    GLOBAL DEFAULT  UND floorf@LIBC (3)
   310: 002da25d   228 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   311: 005bf95d   184 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   312: 005bfb31   472 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   313: 00000000     0 FUNC    GLOBAL DEFAULT  UND qsort@LIBC (2)
   314: 002da341     6 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   315: 002da349    76 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   316: 002da395    96 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   317: 002da3f5   100 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   318: 002da459   308 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   319: 005c1ec5     4 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCAr[...]
   320: 002da5e5   228 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   321: 002da6c9    36 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   322: 002da6ed    72 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   323: 005c099d   496 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   324: 002da735   196 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   325: 002da7f9   160 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   326: 002da899     8 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   327: 005c0cd1   246 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCD[...]
   328: 002da8a1 23350 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   329: 002e03d9    24 FUNC    WEAK   DEFAULT   12 _ZNSt11__copy_mo[...]
   330: 00000000     0 FUNC    GLOBAL DEFAULT  UND memmove@LIBC (2)
   331: 002e03f1    56 FUNC    WEAK   DEFAULT   12 _ZN3fmt8internal[...]
   332: 00743e99    20 FUNC    GLOBAL DEFAULT   12 _Znaj
   333: 00742e41     4 FUNC    GLOBAL DEFAULT   12 _ZdaPv
   334: 002e0429    28 FUNC    WEAK   DEFAULT   12 _ZN3fmt11BasicWr[...]
   335: 002e0445    50 FUNC    WEAK   DEFAULT   12 _ZN3fmt11BasicWr[...]
   336: 00000000     0 FUNC    GLOBAL DEFAULT  UND strlen@LIBC (2)
   337: 002e0479   416 FUNC    WEAK   DEFAULT   12 _ZN3fmt11BasicWr[...]
   338: 00000000     0 FUNC    GLOBAL DEFAULT  UND memset@LIBC (2)
   339: 0060ba2d    42 FUNC    WEAK   DEFAULT   12 _ZN3fmt11BasicWr[...]
   340: 008e0768    32 FUNC    GLOBAL DEFAULT   12 __aeabi_uidivmod
   341: 002e0619   224 FUNC    WEAK   DEFAULT   12 _ZN3fmt11BasicWr[...]
   342: 009b1800    40 OBJECT  GLOBAL DEFAULT   15 _ZN3fmt8internal[...]
   343: 009b1828   201 OBJECT  GLOBAL DEFAULT   15 _ZN3fmt8internal[...]
   344: 002e06f9   420 FUNC    GLOBAL DEFAULT   12 _ZN18Achievement[...]
   345: 009a9638    21 OBJECT  GLOBAL DEFAULT   15 _ZTS18Achievemen[...]
   346: 00a3adf8    12 OBJECT  GLOBAL DEFAULT   19 _ZTI18Achievemen[...]
   347: 002e089d     2 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d8CCOb[...]
   348: 002e08a1    36 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   349: 005c1475    84 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCOb[...]
   350: 00a3b018    48 OBJECT  GLOBAL DEFAULT   19 _ZTV15BitmapFontCache
   351: 002e08a1    36 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   352: 002e08c5    18 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   353: 002e08d9    28 FUNC    WEAK   DEFAULT   12 _ZN10FontObjectD2Ev
   354: 00a3afd8    48 OBJECT  WEAK   DEFAULT   19 _ZTV10FontObject
   355: 002e08d9    28 FUNC    WEAK   DEFAULT   12 _ZN10FontObjectD1Ev
   356: 002e08f5    18 FUNC    WEAK   DEFAULT   12 _ZN10FontObjectD0Ev
   357: 002e0909    24 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   358: 002e0921    18 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   359: 002e0935    84 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   360: 005c14dd    76 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCOb[...]
   361: 002e0989   640 FUNC    GLOBAL DEFAULT   12 _ZN10FontObject1[...]
   362: 005c1ccd    84 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCSt[...]
   363: 00000000     0 FUNC    GLOBAL DEFAULT  UND strtok@LIBC (2)
   364: 00000000     0 FUNC    GLOBAL DEFAULT  UND memcmp@LIBC (2)
   365: 00000000     0 FUNC    GLOBAL DEFAULT  UND atoi@LIBC (2)
   366: 002e0c09    10 FUNC    GLOBAL DEFAULT   12 _ZN10FontObject1[...]
   367: 002e0c15    92 FUNC    GLOBAL DEFAULT   12 _ZN10FontObject2[...]
   368: 005c1549    18 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCOb[...]
   369: 002e0c71   204 FUNC    GLOBAL DEFAULT   12 _ZN15BitmapFontC[...]
   370: 002e0d3d     8 FUNC    GLOBAL DEFAULT   12 _ZN10FontObject1[...]
   371: 009a9660    18 OBJECT  GLOBAL DEFAULT   15 _ZTS15BitmapFontCache
   372: 00a3b008    12 OBJECT  GLOBAL DEFAULT   19 _ZTI15BitmapFontCache
   373: 00a3afc8    12 OBJECT  WEAK   DEFAULT   19 _ZTI10FontObject
   374: 009a9650    13 OBJECT  WEAK   DEFAULT   15 _ZTS10FontObject
   375: 00aa1868    12 OBJECT  GLOBAL DEFAULT   19 _ZTIN7cocos2d8CC[...]
   376: 002e0d45    28 FUNC    WEAK   DEFAULT   12 _ZN13BonusDropdo[...]
   377: 00a3b058   448 OBJECT  WEAK   DEFAULT   19 _ZTV13BonusDropdown
   378: 002e0d45    28 FUNC    WEAK   DEFAULT   12 _ZN13BonusDropdo[...]
   379: 002e0d61    18 FUNC    WEAK   DEFAULT   12 _ZN13BonusDropdo[...]
   380: 002e0d75   504 FUNC    GLOBAL DEFAULT   12 _ZN13BonusDropdo[...]
   381: 005c33f5    14 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d10CCD[...]
   382: 005e6d45    22 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCSp[...]
   383: 005cfd6b    70 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCL[...]
   384: 002f2ca1    88 FUNC    GLOBAL DEFAULT   12 _ZN10PriceLabel6[...]
   385: 005beff3    44 FUNC    GLOBAL DEFAULT   12 _ZNK7cocos2d7CCP[...]
   386: 005cdeb5    76 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d13CCL[...]
   387: 002e0f6d   152 FUNC    GLOBAL DEFAULT   12 _ZN13BonusDropdo[...]
   388: 002e1005   204 FUNC    GLOBAL DEFAULT   12 _ZN13BonusDropdo[...]
   389: 005b7f79    48 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d8CCMo[...]
   390: 005b2559    76 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d11CCE[...]
   391: 005b8ca9    60 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d11CCD[...]
   392: 005b5bb9    70 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d10CCC[...]
   393: 005b7a55    52 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d10CCS[...]
   394: 005be1c3    26 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d6CCNo[...]
   395: 00a3b048    12 OBJECT  WEAK   DEFAULT   19 _ZTI13BonusDropdown
   396: 009a9674    16 OBJECT  WEAK   DEFAULT   15 _ZTS13BonusDropdown
   397: 005bc95b     4 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d6CCNo[...]
   398: 002e10d1     2 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d18CCK[...]
   399: 002e10d3     2 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d15CCM[...]
   400: 002e10d5     2 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d15CCM[...]
   401: 002e10d7     2 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d15CCM[...]
   402: 002e10d9     6 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d7CCLa[...]
   403: 002e10df     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N7cocos[...]
   404: 002e10e7     6 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d7CCLa[...]
   405: 002e10ed     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N7cocos[...]
   406: 002e10f5     2 FUNC    WEAK   DEFAULT   12 _ZN17TableViewDe[...]
   407: 002e10f7     2 FUNC    WEAK   DEFAULT   12 _ZN17TableViewDe[...]
   408: 002e10f9     2 FUNC    WEAK   DEFAULT   12 _ZN17TableViewDe[...]
   409: 002e10fb     2 FUNC    WEAK   DEFAULT   12 _ZN17TableViewDe[...]
   410: 002e10fd     2 FUNC    WEAK   DEFAULT   12 _ZN17TableViewDe[...]
   411: 002e10ff     4 FUNC    WEAK   DEFAULT   12 _ZN19TableViewDa[...]
   412: 002e1103     2 FUNC    WEAK   DEFAULT   12 _ZN19TableViewDa[...]
   413: 002e1105     2 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   414: 002e1107     8 FUNC    GLOBAL DEFAULT   12 _ZThn316_N12Boom[...]
   415: 002e110f     2 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   416: 002e1111     8 FUNC    GLOBAL DEFAULT   12 _ZThn316_N12Boom[...]
   417: 002e1119     6 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   418: 002e111f     8 FUNC    GLOBAL DEFAULT   12 _ZThn316_N12Boom[...]
   419: 002e1127     2 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   420: 002e1129     8 FUNC    GLOBAL DEFAULT   12 _ZThn316_N12Boom[...]
   421: 002e1131     4 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   422: 002e1135     8 FUNC    GLOBAL DEFAULT   12 _ZThn320_N12Boom[...]
   423: 002e113d     2 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   424: 002e113f     8 FUNC    GLOBAL DEFAULT   12 _ZThn320_N12Boom[...]
   425: 002e1147     2 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   426: 002e1149     4 FUNC    GLOBAL DEFAULT   12 _ZN8ListCell4initEv
   427: 002e114d    10 FUNC    GLOBAL DEFAULT   12 _ZN8GameCell4initEv
   428: 002e1159    96 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListViewD2Ev
   429: 005cfa65    88 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   430: 00a3b2a8   800 OBJECT  GLOBAL DEFAULT   19 _ZTV12BoomListView
   431: 002e1159    96 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListViewD1Ev
   432: 002e11b9     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N12Boom[...]
   433: 002e11c1    18 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListViewD0Ev
   434: 002e11d3     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N12Boom[...]
   435: 002e11db     8 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   436: 002e11e3     8 FUNC    GLOBAL DEFAULT   12 _ZThn320_N12Boom[...]
   437: 002e11ed    80 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   438: 002e95ad     4 FUNC    GLOBAL DEFAULT   12 _ZN9TableView33d[...]
   439: 002e123d     8 FUNC    GLOBAL DEFAULT   12 _ZThn320_N12Boom[...]
   440: 002e1245    68 FUNC    WEAK   DEFAULT   12 _ZN8ListCellD2Ev
   441: 002ea6cd    92 FUNC    GLOBAL DEFAULT   12 _ZN13TableViewCe[...]
   442: 00a3b5c8   696 OBJECT  GLOBAL DEFAULT   19 _ZTV8ListCell
   443: 002e1245    68 FUNC    WEAK   DEFAULT   12 _ZN8ListCellD1Ev
   444: 002e1289     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N8ListC[...]
   445: 002e1291    18 FUNC    WEAK   DEFAULT   12 _ZN8ListCellD0Ev
   446: 002e12a3     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N8ListC[...]
   447: 002e12ad    80 FUNC    WEAK   DEFAULT   12 _ZN8GameCellD2Ev
   448: 00a3b880   696 OBJECT  GLOBAL DEFAULT   19 _ZTV8GameCell
   449: 002e12ad    80 FUNC    WEAK   DEFAULT   12 _ZN8GameCellD1Ev
   450: 002e12fd     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N8GameC[...]
   451: 002e1305    18 FUNC    WEAK   DEFAULT   12 _ZN8GameCellD0Ev
   452: 002e1317     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N8GameC[...]
   453: 002e1321   128 FUNC    GLOBAL DEFAULT   12 _ZN8ListCell4drawEv
   454: 005c4bd1    84 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d13ccD[...]
   455: 00000000     0 FUNC    GLOBAL DEFAULT  UND glLineWidth
   456: 005c4105   156 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d10ccD[...]
   457: 002e13a1   120 FUNC    GLOBAL DEFAULT   12 _ZN8GameCell4drawEv
   458: 002e1419    22 FUNC    GLOBAL DEFAULT   12 _ZN8GameCell7onT[...]
   459: 002e1431   112 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   460: 002e95f1   844 FUNC    GLOBAL DEFAULT   12 _ZN9TableView10r[...]
   461: 002e8711   104 FUNC    GLOBAL DEFAULT   12 _ZN16CCScrollLay[...]
   462: 002e8779    80 FUNC    GLOBAL DEFAULT   12 _ZN16CCScrollLay[...]
   463: 002e14a1    58 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   464: 002e14dd   248 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   465: 005cec89    80 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   466: 002e8f41   120 FUNC    GLOBAL DEFAULT   12 _ZN9TableView6cr[...]
   467: 002e15d5   204 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   468: 005cf82d   172 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   469: 002e16a1    12 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   470: 002e16ad    84 FUNC    GLOBAL DEFAULT   12 _ZN8ListCellC2EPKcff
   471: 002ea74d   300 FUNC    GLOBAL DEFAULT   12 _ZN13TableViewCe[...]
   472: 002e16ad    84 FUNC    GLOBAL DEFAULT   12 _ZN8ListCellC1EPKcff
   473: 002e1701     2 FUNC    GLOBAL DEFAULT   12 _ZN8ListCell14lo[...]
   474: 002e1703     2 FUNC    GLOBAL DEFAULT   12 _ZN8ListCell13up[...]
   475: 002e1705   108 FUNC    GLOBAL DEFAULT   12 _ZN8GameCellC2EPKcff
   476: 002e1705   108 FUNC    GLOBAL DEFAULT   12 _ZN8GameCellC1EPKcff
   477: 002e1771    84 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   478: 002e17c5   500 FUNC    GLOBAL DEFAULT   12 _ZN8GameCell14lo[...]
   479: 002e689d   312 FUNC    GLOBAL DEFAULT   12 _ZN21CCMenuItemS[...]
   480: 005d4b51    52 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d6CCMe[...]
   481: 002e19b9   124 FUNC    GLOBAL DEFAULT   12 _ZN12BoomListVie[...]
   482: 002e1a35   104 FUNC    GLOBAL DEFAULT   12 _ZN8GameCell13up[...]
   483: 00a3b218     8 OBJECT  WEAK   DEFAULT   19 _ZTI17TableViewD[...]
   484: 009a968c    20 OBJECT  WEAK   DEFAULT   15 _ZTS17TableViewD[...]
   485: 00a3b220     8 OBJECT  WEAK   DEFAULT   19 _ZTI19TableViewD[...]
   486: 009a96a0    22 OBJECT  WEAK   DEFAULT   15 _ZTS19TableViewD[...]
   487: 009a96b8    15 OBJECT  GLOBAL DEFAULT   15 _ZTS12BoomListView
   488: 00a3b268    40 OBJECT  GLOBAL DEFAULT   19 _ZTI12BoomListView
   489: 009a96c8    10 OBJECT  GLOBAL DEFAULT   15 _ZTS8ListCell
   490: 00a3b290    12 OBJECT  GLOBAL DEFAULT   19 _ZTI8ListCell
   491: 009a96d4    10 OBJECT  GLOBAL DEFAULT   15 _ZTS8GameCell
   492: 00a3b29c    12 OBJECT  GLOBAL DEFAULT   19 _ZTI8GameCell
   493: 00a3b228    36 OBJECT  WEAK   DEFAULT   19 _ZTV17TableViewD[...]
   494: 00743eb1    24 FUNC    GLOBAL DEFAULT   12 __cxa_pure_virtual
   495: 00a3b250    24 OBJECT  WEAK   DEFAULT   19 _ZTV19TableViewD[...]
   496: 00aafa08    44 OBJECT  GLOBAL DEFAULT   19 _ZTVN10__cxxabiv[...]
   497: 00aa2e80    64 OBJECT  GLOBAL DEFAULT   19 _ZTIN7cocos2d7CC[...]
   498: 00a3e9c0    12 OBJECT  GLOBAL DEFAULT   19 _ZTI13TableViewCell
   499: 005d0307   126 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   500: 005d0403    38 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   501: 005d0385   126 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   502: 005cf92d    28 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   503: 005cf951    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   504: 005cf969    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   505: 005cf981    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   506: 005cf9bb    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   507: 005cf9d3    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   508: 005cf9eb    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   509: 005cfa03    16 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   510: 005cf801    34 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   511: 005ced6d    70 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   512: 005cedb3    48 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   513: 005cede3    22 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   514: 005cea41     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   515: 005cf2c5    60 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   516: 005cf20b    50 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   517: 005cea4d     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   518: 005cf23d    50 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   519: 005cea47     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   520: 005cea53     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   521: 005cf301    56 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   522: 005cf339    58 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   523: 005cea59     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   524: 005cf373    72 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   525: 005cea5f     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   526: 005cf3bb    64 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   527: 005cea65     6 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   528: 005cf3fb    64 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   529: 005cedf9    40 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   530: 005cee29    32 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   531: 005cf43b    36 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCLa[...]
   532: 005cf949     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   533: 005cf961     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   534: 005cf979     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   535: 005cf991     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   536: 005cf9cb     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   537: 005cf9e3     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   538: 005cf9fb     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   539: 005cfa13     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N7cocos[...]
   540: 005cf823     8 FUNC    GLOBAL DEFAULT   12 _ZThn268_N7cocos[...]
   541: 005cee21     8 FUNC    GLOBAL DEFAULT   12 _ZThn272_N7cocos[...]
   542: 005cee49     8 FUNC    GLOBAL DEFAULT   12 _ZThn272_N7cocos[...]
   543: 005cf45f     8 FUNC    GLOBAL DEFAULT   12 _ZThn276_N7cocos[...]
   544: 002e1a9d    68 FUNC    WEAK   DEFAULT   12 _ZN13ExtendedLay[...]
   545: 00a3be08   696 OBJECT  GLOBAL DEFAULT   19 _ZTV13ExtendedLayer
   546: 002e1a9d    68 FUNC    WEAK   DEFAULT   12 _ZN13ExtendedLay[...]
   547: 002e1ae1     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N13Exte[...]
   548: 002e1ae9    18 FUNC    WEAK   DEFAULT   12 _ZN13ExtendedLay[...]
   549: 002e1afb     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N13Exte[...]
   550: 002e1b03     4 FUNC    GLOBAL DEFAULT   12 _ZN13ExtendedLay[...]
   551: 002e1b09   108 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   552: 00a3bb50   696 OBJECT  GLOBAL DEFAULT   19 _ZTV15BoomScrollLayer
   553: 002e1b09   108 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   554: 002e1b75     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N15Boom[...]
   555: 002e1b7d    18 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   556: 002e1b8f     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N15Boom[...]
   557: 002e1b99    80 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   558: 005bf4c9    40 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d6CCRe[...]
   559: 002ebed5   140 FUNC    GLOBAL DEFAULT   12 _ZN11GameToolbox[...]
   560: 002ebf8b     8 FUNC    GLOBAL DEFAULT   12 _ZN11GameToolbox[...]
   561: 002e1be9    32 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   562: 005fa843    38 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d17CCT[...]
   563: 002e1c09    72 FUNC    GLOBAL DEFAULT   12 _ZN13ExtendedLay[...]
   564: 005befdf    10 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCPo[...]
   565: 002e1c51   180 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   566: 005fafed    14 FUNC    GLOBAL DEFAULT   12 _ZNK7cocos2d7CCT[...]
   567: 005c3249   208 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d10CCD[...]
   568: 005bf101    18 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d7CCPo[...]
   569: 005bf599   116 FUNC    GLOBAL DEFAULT   12 _ZNK7cocos2d6CCR[...]
   570: 00000000     0 FUNC    GLOBAL DEFAULT  UND clock_g[...]@LIBC (2)
   571: 002e1d09     8 FUNC    GLOBAL DEFAULT   12 _ZThn264_N15Boom[...]
   572: 002e1d11    44 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   573: 002e1d3d    20 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   574: 008e0864    32 FUNC    GLOBAL DEFAULT   12 __aeabi_idivmod
   575: 002e1d51    58 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   576: 002e1d8d   208 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   577: 002e1e5d    54 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
   578: 002e1e93   136 FUNC    GLOBAL DEFAULT   12 _ZN15BoomScrollL[...]
